"playerScore";"postPlayerScore";"bioID";"year";"tmID";"threeAccuracy";"postThreeAccuracy";"bmi";"won";"lost";"post_wins";"post_losses";"confID";"name";"playoff";"firstRound";"semis";"finals";"teams_score";"winRatio";"postWinRatio"
1.2059298109641723;0.8452308382562489;"mcwilta01w";6;"CON";0.2222222222222222;0.3333333333333333;24.135135135135133;;;;;"EA";"Connecticut Sun";"true";"true";"true";"true";2636.9;0.7222222222222222;0.625
1.290154866438598;0.39527205141558425;"mcwilta01w";7;"CON";0.125;0.0;24.135135135135133;;;;;"EA";"Connecticut Sun";"true";"true";"false";"false";2967.4;0.7592592592592593;0.6
0.9190617785364487;;"mcwilta01w";8;"LAS";0.23076923076923078;;24.135135135135133;;;;;"WE";"Los Angeles Sparks";"false";"false";"false";"false";2616.4;0.2857142857142857;
0.9674233601628377;0.6131701962216418;"mcwilta01w";9;"DET";1.0;0.5;24.135135135135133;;;;;"EA";"Detroit Shock";"true";"true";"true";"true";2868.4000000000005;0.7037037037037037;0.7777777777777778
0.9059439206077834;;"mcwilta01w";9;"WAS";0.28;;24.135135135135133;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2237.4999999999995;0.2962962962962963;
0.6369509638402138;0.04737499325048416;"mcwilta01w";10;"DET";0.2;1.0;24.135135135135133;;;;;"EA";"Detroit Shock";"true";"true";"false";"false";2718.5;0.5178571428571429;0.6
0.7434001389594178;0.28638964154223273;"melvich01w";1;"CLE";0.14285714285714285;0.0;23.120888888888892;;;;;"EA";"Cleveland Rockers";"true";"true";"false";"false";2286.2;0.5660377358490566;0.5
0.641049542011215;0.27433792418253977;"melvich01w";2;"CLE";1.0;;23.120888888888892;;;;;"EA";"Cleveland Rockers";"true";"false";"false";"false";2219.899999999999;0.6981132075471698;0.3333333333333333
0.4681363558291472;;"melvich01w";3;"CLE";0.5;;23.120888888888892;;;;;"EA";"Cleveland Rockers";"false";"false";"false";"false";2170.9999999999995;0.32075471698113206;
0.791386708603375;0.4862481274810299;"melvich01w";4;"CLE";0.2727272727272727;0.0;23.120888888888892;;;;;"EA";"Cleveland Rockers";"true";"false";"false";"false";2308.8;0.5172413793103449;0.3333333333333333
0.1692749448840911;0.6148694764011434;"melvich01w";5;"WAS";;;23.120888888888892;;;;;"EA";"Washington Mystics";"true";"false";"false";"false";2460.3999999999996;0.48148148148148145;0.3333333333333333
0.4789003357260424;;"melvich01w";6;"WAS";0.25;;23.120888888888892;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2383.7000000000003;0.46296296296296297;
0.9101666477037221;-0.7826537007419798;"melvich01w";7;"WAS";0.0;;23.120888888888892;;;;;"EA";"Washington Mystics";"true";"false";"false";"false";2841.7999999999997;0.5555555555555556;0.0
0.3667411318327867;;"melvich01w";8;"CHI";0.2;;23.120888888888892;;;;;"EA";"Chicago Sky";"false";"false";"false";"false";2673.0000000000005;0.37037037037037035;
0.8809762832911932;;"melvich01w";8;"WAS";0.0;;23.120888888888892;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2444.4;0.4444444444444444;
0.6355243084464434;;"melvich01w";9;"CHI";0.3333333333333333;;23.120888888888892;;;;;"EA";"Chicago Sky";"false";"false";"false";"false";2497.3;0.4074074074074074;
0.16161493259689666;0.0026502958781664033;"melvich01w";10;"WAS";0.0;;23.120888888888892;;;;;"EA";"Washington Mystics";"true";"false";"false";"false";2485.1999999999994;0.4642857142857143;0.0
-0.1332912818865569;;"mendigi01w";5;"SAC";0.4;;24.26542352707796;;;;;"WE";"Sacramento Monarchs";"true";"true";"false";"false";2578.7;0.5357142857142857;0.5
-0.8280633522441098;;"miaomi01w";6;"SAC";0.3;;21.336837928982344;;;;;"WE";"Sacramento Monarchs";"true";"true";"true";"true";2418.6;0.75;0.875
-1.4009621468159736;;"millebr01w";10;"DET";;;;;;;;"EA";"Detroit Shock";"true";"true";"false";"false";2718.5;0.5178571428571429;0.6
-0.8809786664770659;;"milleco01w";2;"WAS";0.3333333333333333;;20.67212770426381;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2091.2999999999997;0.2641509433962264;
0.28427975031733155;0.01618075156420139;"milleco01w";3;"WAS";0.375;0.5454545454545454;20.67212770426381;;;;;"EA";"Washington Mystics";"true";"true";"false";"false";2365.0000000000005;0.5471698113207547;0.6
0.5092087249485017;;"milleco01w";4;"WAS";0.3595505617977528;;20.67212770426381;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2612.6;0.27586206896551724;
-0.188044369671004;0.23673410019577534;"milleco01w";5;"WAS";0.2631578947368421;;20.67212770426381;;;;;"EA";"Washington Mystics";"true";"false";"false";"false";2460.3999999999996;0.48148148148148145;0.3333333333333333
0.14272560400537607;;"milleco01w";6;"WAS";0.375;;20.67212770426381;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2383.7000000000003;0.46296296296296297;
